YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,5,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,13,0
1916,15,0
1917,15,0
1918,20,0
1919,12,0
1920,11,0
1921,21,0
1922,17,1
1923,10,1
1924,16,1
1925,21,2
1926,14,1
1927,19,2
1928,18,2
1929,17,2
1930,24,4
1931,13,2
1932,18,4
1933,10,3
1934,10,3
1935,16,5
1936,14,5
1937,11,4
1938,11,5
1939,7,3
1940,13,6
1941,9,4
1942,16,8
1943,18,10
1944,11,6
1945,9,5
1946,13,8
1947,19,12
1948,19,13
1949,14,10
1950,19,14
1951,11,8
1952,19,14
1953,23,17
1954,14,11
1955,14,11
1956,20,16
1957,14,11
1958,22,18
1959,14,12
1960,32,27
1961,19,16
1962,15,13
1963,13,11
1964,22,19
1965,17,15
1966,13,11
1967,26,23
1968,24,22
1969,18,16
1970,28,26
1971,33,30
1972,22,20
1973,25,23
1974,37,34
1975,25,23
1976,35,33
1977,37,35
1978,28,26
1979,27,26
1980,46,44
1981,34,32
1982,40,38
1983,46,44
1984,60,58
1985,56,54
1986,50,48
1987,57,55
1988,53,51
1989,62,60
1990,84,82
1991,52,51
1992,70,68
1993,64,63
1994,60,59
1995,63,62
1996,74,73
1997,70,69
1998,76,75
1999,73,72
2000,79,78
2001,110,109
2002,97,96
2003,114,113
2004,158,156
2005,150,149
2006,159,158
2007,157,156
2008,157,156
2009,229,227
2010,195,194
2011,194,193
2012,258,257
2013,196,195
2014,217,216
2015,217,216
2016,206,206
2017,223,223
