YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,8,0
1904,5,0
1905,0,0
1906,7,0
1907,13,0
1908,7,0
1909,0,0
1910,14,0
1911,14,0
1912,23,0
1913,31,0
1914,40,0
1915,65,1
1916,66,1
1917,61,1
1918,90,2
1919,76,2
1920,87,3
1921,95,5
1922,81,7
1923,101,11
1924,87,11
1925,76,12
1926,77,14
1927,71,15
1928,66,15
1929,52,14
1930,73,21
1931,76,24
1932,65,23
1933,57,22
1934,49,20
1935,49,22
1936,46,22
1937,48,25
1938,36,20
1939,34,20
1940,32,20
1941,42,27
1942,28,18
1943,29,20
1944,26,18
1945,18,13
1946,21,15
1947,15,11
1948,22,17
1949,19,15
1950,13,11
1951,10,8
1952,21,17
1953,19,16
1954,15,13
1955,14,12
1956,14,12
1957,12,11
1958,16,14
1959,10,9
1960,12,11
1961,14,13
1962,10,9
1963,12,11
1964,12,11
1965,8,7
1966,6,6
1967,5,5
1968,8,8
1969,8,8
1970,0,0
1971,9,9
1972,8,8
1973,8,8
1974,6,6
1975,9,9
1976,0,0
1977,6,6
1978,0,0
1979,12,12
1980,6,6
1981,0,0
1982,6,6
1983,0,0
1984,5,5
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,5,5
1991,0,0
1992,5,5
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,12,12
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,5,5
2006,0,0
2007,0,0
2008,5,5
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
