YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,6,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,8,0
1919,0,0
1920,7,0
1921,6,1
1922,9,1
1923,7,1
1924,0,0
1925,5,1
1926,0,0
1927,6,2
1928,6,2
1929,6,2
1930,0,0
1931,5,2
1932,5,2
1933,0,0
1934,5,2
1935,0,0
1936,0,0
1937,0,0
1938,6,4
1939,5,3
1940,0,0
1941,7,5
1942,9,6
1943,5,4
1944,0,0
1945,7,5
1946,9,7
1947,0,0
1948,5,4
1949,7,6
1950,0,0
1951,0,0
1952,8,7
1953,0,0
1954,0,0
1955,9,8
1956,5,4
1957,0,0
1958,5,5
1959,0,0
1960,0,0
1961,6,6
1962,0,0
1963,0,0
1964,5,5
1965,7,7
1966,6,6
1967,6,6
1968,8,8
1969,10,9
1970,14,13
1971,9,9
1972,7,7
1973,7,7
1974,14,13
1975,7,7
1976,7,7
1977,12,12
1978,16,16
1979,18,18
1980,16,16
1981,20,20
1982,20,20
1983,25,24
1984,24,23
1985,20,20
1986,26,26
1987,32,31
1988,42,41
1989,33,32
1990,41,40
1991,49,48
1992,55,54
1993,76,75
1994,71,70
1995,53,52
1996,61,60
1997,42,42
1998,66,65
1999,55,54
2000,73,72
2001,55,55
2002,77,76
2003,54,54
2004,63,63
2005,39,39
2006,54,54
2007,41,41
2008,44,44
2009,47,47
2010,52,52
2011,63,63
2012,65,65
2013,69,69
