YOB,Born,Alive
1900,7,0
1901,8,0
1902,5,0
1903,7,0
1904,7,0
1905,7,0
1906,0,0
1907,12,0
1908,6,0
1909,13,0
1910,10,0
1911,12,0
1912,21,0
1913,18,0
1914,28,0
1915,35,0
1916,28,0
1917,24,0
1918,18,0
1919,28,0
1920,22,0
1921,30,0
1922,24,0
1923,29,1
1924,27,1
1925,28,1
1926,15,1
1927,25,2
1928,24,2
1929,16,1
1930,14,1
1931,24,3
1932,15,2
1933,18,3
1934,14,3
1935,17,4
1936,14,4
1937,7,2
1938,11,4
1939,13,5
1940,22,9
1941,14,6
1942,10,5
1943,16,8
1944,15,8
1945,10,5
1946,9,5
1947,17,10
1948,12,7
1949,19,12
1950,17,11
1951,13,9
1952,9,6
1953,8,6
1954,12,9
1955,12,9
1956,12,9
1957,10,8
1958,13,10
1959,9,7
1960,15,12
1961,8,7
1962,10,8
1963,11,9
1964,9,8
1965,8,7
1966,11,10
1967,7,6
1968,9,8
1969,7,6
1970,13,12
1971,0,0
1972,10,9
1973,9,8
1974,0,0
1975,5,5
1976,6,6
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,6,6
1982,6,6
1983,6,6
1984,6,6
1985,7,7
1986,0,0
1987,8,8
1988,5,5
1989,6,6
1990,0,0
1991,6,6
1992,8,8
1993,0,0
1994,9,9
1995,10,10
1996,6,6
1997,0,0
1998,0,0
1999,5,5
2000,0,0
2001,9,9
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,10,10
2007,0,0
2008,8,8
2009,12,12
2010,6,6
2011,11,11
2012,16,16
2013,13,13
2014,8,8
2015,13,13
2016,14,14
2017,29,29
2018,15,15
2019,16,16
2020,23,23
