YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,5,0
1912,6,0
1913,8,0
1914,7,0
1915,15,0
1916,11,0
1917,13,0
1918,10,0
1919,10,0
1920,9,0
1921,10,0
1922,10,0
1923,9,0
1924,20,1
1925,13,1
1926,16,2
1927,22,2
1928,13,2
1929,13,2
1930,14,2
1931,15,3
1932,19,4
1933,20,5
1934,17,5
1935,15,5
1936,12,4
1937,15,6
1938,8,3
1939,8,4
1940,10,5
1941,16,8
1942,16,8
1943,16,9
1944,9,5
1945,20,12
1946,15,9
1947,10,6
1948,12,8
1949,18,12
1950,13,9
1951,21,15
1952,12,9
1953,22,17
1954,12,9
1955,24,19
1956,12,10
1957,13,10
1958,14,11
1959,14,12
1960,19,16
1961,26,22
1962,16,14
1963,23,20
1964,21,18
1965,24,21
1966,15,13
1967,9,8
1968,13,12
1969,15,14
1970,23,21
1971,35,32
1972,16,15
1973,22,20
1974,21,19
1975,23,21
1976,16,15
1977,19,18
1978,24,23
1979,22,21
1980,22,21
1981,30,29
1982,16,15
1983,21,20
1984,14,13
1985,19,18
1986,24,23
1987,17,16
1988,29,28
1989,22,21
1990,30,29
1991,34,33
1992,25,24
1993,23,22
1994,33,32
1995,21,21
1996,22,22
1997,20,20
1998,23,23
1999,27,27
2000,25,25
2001,26,26
2002,19,19
2003,18,18
2004,15,15
2005,19,19
2006,16,16
2007,17,17
2008,16,16
2009,8,8
2010,16,16
2011,16,16
2012,18,18
2013,8,8
2014,16,16
2015,7,7
2016,10,10
2017,10,10
