YOB,Born,Alive
1900,21,0
1901,8,0
1902,11,0
1903,10,0
1904,12,0
1905,6,0
1906,8,0
1907,11,0
1908,0,0
1909,5,0
1910,17,0
1911,8,0
1912,10,0
1913,11,0
1914,11,0
1915,24,0
1916,17,0
1917,15,0
1918,19,0
1919,12,0
1920,10,0
1921,12,0
1922,16,1
1923,21,1
1924,23,2
1925,19,2
1926,23,2
1927,25,3
1928,20,3
1929,23,3
1930,22,3
1931,24,5
1932,19,4
1933,29,7
1934,26,7
1935,21,7
1936,15,5
1937,18,7
1938,18,7
1939,16,7
1940,22,10
1941,14,7
1942,17,9
1943,5,3
1944,13,7
1945,6,4
1946,10,6
1947,11,7
1948,6,4
1949,9,6
1950,5,4
1951,0,0
1952,0,0
1953,10,8
1954,7,5
1955,5,4
1956,7,6
1957,5,4
1958,0,0
1959,5,4
1960,0,0
1961,0,0
1962,8,7
1963,5,4
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,5,4
1969,0,0
1970,0,0
1971,5,5
1972,0,0
1973,6,6
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,5,5
1980,0,0
1981,0,0
1982,5,5
1983,7,7
1984,7,7
1985,0,0
1986,5,5
1987,9,9
1988,11,11
1989,18,17
1990,9,9
1991,0,0
1992,0,0
1993,8,8
1994,5,5
1995,5,5
1996,6,6
1997,9,9
1998,11,11
1999,17,17
2000,15,15
2001,14,14
2002,15,15
2003,37,37
2004,102,101
2005,36,36
2006,22,22
2007,21,21
2008,15,15
2009,19,19
2010,17,17
2011,33,33
2012,20,20
2013,18,18
2014,12,12
2015,10,10
2016,18,18
2017,14,14
