YOB,Born,Alive
1900,5,0
1901,5,0
1902,5,0
1903,5,0
1904,7,0
1905,5,0
1906,0,0
1907,0,0
1908,0,0
1909,11,0
1910,6,0
1911,9,0
1912,16,0
1913,10,0
1914,13,0
1915,15,0
1916,19,0
1917,11,0
1918,14,0
1919,11,0
1920,14,0
1921,19,0
1922,19,0
1923,19,1
1924,28,1
1925,24,1
1926,13,1
1927,34,2
1928,34,2
1929,21,2
1930,28,3
1931,22,3
1932,24,4
1933,30,5
1934,28,6
1935,19,5
1936,20,5
1937,25,8
1938,22,7
1939,18,7
1940,24,10
1941,19,8
1942,20,9
1943,17,8
1944,8,4
1945,10,5
1946,14,8
1947,17,10
1948,10,6
1949,11,7
1950,11,7
1951,9,6
1952,8,6
1953,11,8
1954,11,8
1955,16,12
1956,12,9
1957,13,10
1958,13,10
1959,15,12
1960,13,11
1961,15,12
1962,15,13
1963,14,12
1964,17,14
1965,17,15
1966,14,12
1967,15,13
1968,14,12
1969,15,13
1970,16,14
1971,16,14
1972,20,18
1973,33,30
1974,31,28
1975,46,42
1976,46,43
1977,64,60
1978,82,77
1979,84,79
1980,84,80
1981,109,103
1982,125,119
1983,118,113
1984,122,117
1985,101,97
1986,116,111
1987,110,106
1988,88,85
1989,146,141
1990,57,55
1991,37,36
1992,53,52
1993,46,45
1994,44,43
1995,32,31
1996,33,32
1997,17,17
1998,24,24
1999,13,13
2000,26,26
2001,22,22
2002,22,22
2003,26,26
2004,53,52
2005,18,18
2006,17,17
2007,13,13
2008,17,17
2009,12,12
2010,5,5
2011,5,5
2012,6,6
2013,5,5
2014,0,0
2015,10,10
2016,9,9
2017,6,6
2018,0,0
2019,0,0
2020,8,8
