YOB,Born,Alive
1900,8,0
1901,5,0
1902,11,0
1903,5,0
1904,6,0
1905,0,0
1906,0,0
1907,8,0
1908,6,0
1909,7,0
1910,7,0
1911,12,0
1912,15,0
1913,11,0
1914,18,0
1915,16,0
1916,21,0
1917,30,0
1918,25,0
1919,22,0
1920,21,0
1921,23,0
1922,32,1
1923,25,1
1924,21,1
1925,18,1
1926,18,1
1927,23,1
1928,16,1
1929,14,1
1930,23,2
1931,17,2
1932,14,2
1933,19,3
1934,14,3
1935,17,4
1936,21,6
1937,8,2
1938,14,5
1939,11,4
1940,13,5
1941,12,5
1942,10,5
1943,19,9
1944,17,9
1945,6,3
1946,17,10
1947,18,11
1948,19,12
1949,14,9
1950,18,12
1951,11,8
1952,14,10
1953,12,9
1954,20,15
1955,17,13
1956,15,11
1957,16,12
1958,13,10
1959,11,9
1960,14,11
1961,16,13
1962,12,10
1963,14,12
1964,11,9
1965,12,10
1966,9,8
1967,5,4
1968,20,18
1969,17,15
1970,14,13
1971,20,18
1972,22,20
1973,21,19
1974,21,19
1975,30,28
1976,26,24
1977,18,17
1978,30,28
1979,31,29
1980,21,20
1981,39,37
1982,37,35
1983,29,28
1984,38,36
1985,29,28
1986,32,31
1987,16,15
1988,26,25
1989,33,32
1990,31,30
1991,42,41
1992,36,35
1993,29,28
1994,42,41
1995,31,30
1996,24,23
1997,38,37
1998,22,22
1999,25,25
2000,22,22
2001,9,9
2002,13,13
2003,11,11
2004,11,11
2005,11,11
2006,0,0
2007,11,11
2008,9,9
2009,8,8
2010,6,6
2011,0,0
2012,10,10
2013,8,8
2014,9,9
2015,12,12
2016,5,5
2017,6,6
2018,13,13
2019,0,0
2020,0,0
