YOB,Born,Alive
1900,5,0
1901,0,0
1902,0,0
1903,5,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,7,0
1909,5,0
1910,6,0
1911,10,0
1912,11,0
1913,7,0
1914,23,0
1915,31,0
1916,20,0
1917,28,0
1918,33,0
1919,30,0
1920,20,0
1921,23,1
1922,24,1
1923,27,2
1924,32,3
1925,31,3
1926,23,3
1927,23,3
1928,34,5
1929,20,3
1930,28,5
1931,20,4
1932,28,7
1933,19,6
1934,15,5
1935,22,8
1936,23,9
1937,19,8
1938,15,7
1939,22,11
1940,20,11
1941,18,10
1942,11,6
1943,6,4
1944,16,10
1945,15,10
1946,9,6
1947,10,7
1948,13,9
1949,15,11
1950,21,16
1951,19,15
1952,22,18
1953,30,24
1954,27,22
1955,21,17
1956,26,22
1957,14,12
1958,14,12
1959,12,11
1960,9,8
1961,5,4
1962,13,12
1963,7,6
1964,6,5
1965,8,7
1966,6,6
1967,5,5
1968,10,9
1969,11,10
1970,7,7
1971,10,9
1972,11,10
1973,15,14
1974,9,9
1975,14,13
1976,5,5
1977,10,10
1978,6,6
1979,12,12
1980,10,10
1981,7,7
1982,8,8
1983,7,7
1984,7,7
1985,12,12
1986,5,5
1987,8,8
1988,8,8
1989,7,7
1990,8,8
1991,12,12
1992,7,7
1993,10,10
1994,12,12
1995,10,10
1996,6,6
1997,9,9
1998,7,7
1999,13,13
2000,11,11
2001,19,19
2002,14,14
2003,23,23
2004,26,26
2005,23,23
2006,34,34
2007,40,40
2008,39,39
2009,66,66
2010,59,59
2011,56,56
2012,70,70
2013,70,70
2014,81,81
2015,95,95
2016,95,95
2017,115,114
2018,147,146
2019,107,107
2020,100,100
